type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_IN,264495.67,12473.0,276968.67,C1851717525,2041495.14,1776999.47,0,0
PAYMENT,39090.54,405975.84,366885.3,M1312726460,0.0,0.0,0,0
CASH_IN,96393.68,8925624.3,9022017.98,C1371690033,450339.78,353946.11,0,0
PAYMENT,13765.05,0.0,0.0,M608500732,0.0,0.0,0,0
PAYMENT,25176.63,31855.0,6678.37,M675725095,0.0,0.0,0,0
PAYMENT,9705.07,0.0,0.0,M1315955348,0.0,0.0,0,0
CASH_OUT,122343.62,0.0,0.0,C1783092767,717366.64,839710.27,0,0
CASH_OUT,116749.23,206263.0,89513.77,C167402406,1592663.37,1709412.6,0,0
CASH_OUT,190485.57,50196.0,0.0,C357195210,100355.87,290841.44,0,0
PAYMENT,4670.51,20456.0,15785.49,M1394296248,0.0,0.0,0,0
CASH_OUT,129645.31,10034.0,0.0,C1422596369,19874.25,149519.57,0,0
TRANSFER,10160.7,0.0,0.0,C1932880237,739025.5,749186.2,0,0
CASH_IN,258134.19,9964.0,268098.19,C599965815,15213104.21,14954970.01,0,0
TRANSFER,1183966.69,20180.17,0.0,C191614132,3425749.97,4609716.67,0,0
PAYMENT,4230.8,0.0,0.0,M1972800113,0.0,0.0,0,0
PAYMENT,19508.73,0.0,0.0,M1008867396,0.0,0.0,0,0
CASH_OUT,134364.43,0.0,0.0,C1400809912,319312.95,453677.38,0,0
CASH_OUT,437193.62,0.0,0.0,C2035619283,5336958.84,5846758.2,0,0
CASH_OUT,300672.37,13154.0,0.0,C1837145358,8194729.23,8495401.6,0,0
PAYMENT,11385.71,122334.0,110948.29,M1180010709,0.0,0.0,0,0
CASH_OUT,95491.85,0.0,0.0,C2084713065,98775.84,293155.9,0,0
CASH_OUT,131010.56,101996.0,0.0,C1651605646,0.0,131010.56,0,0
CASH_IN,74779.18,126282.0,201061.18,C1606799343,121015.13,46235.95,0,0
PAYMENT,11628.24,346756.0,335127.76,M1688646993,0.0,0.0,0,0
CASH_IN,74472.65,106884.0,181356.65,C999598736,102312.96,27840.31,0,0
CASH_IN,346665.09,1042632.32,1389297.4,C179208025,2518179.77,2269179.58,0,0
CASH_OUT,204173.3,15190.0,0.0,C1473528240,6211636.7,6415810.01,0,0
PAYMENT,25567.57,0.0,0.0,M1677444177,0.0,0.0,0,0
PAYMENT,7898.37,0.0,0.0,M1729299374,0.0,0.0,0,0
PAYMENT,39288.1,0.0,0.0,M959158794,0.0,0.0,0,0
PAYMENT,7978.62,269616.76,261638.13,M209360381,0.0,0.0,0,0
PAYMENT,6750.18,303023.0,296272.82,M1997966848,0.0,0.0,0,0
CASH_OUT,184598.51,0.0,0.0,C723545881,571175.12,755773.64,0,0
CASH_IN,30799.28,396927.66,427726.94,C1749541964,4227168.12,4196368.84,0,0
PAYMENT,24246.35,0.0,0.0,M1099176343,0.0,0.0,0,0
CASH_OUT,319489.46,19543.99,0.0,C1158891977,3751249.15,4070738.61,0,0
PAYMENT,3435.67,31153.0,27717.33,M1141841349,0.0,0.0,0,0
PAYMENT,6959.36,80.0,0.0,M914392810,0.0,0.0,0,0
CASH_IN,225307.03,30526.0,255833.03,C1612972513,0.0,0.0,0,0
CASH_IN,16837.77,5578340.5,5595178.27,C882080308,2197173.28,2180335.51,0,0
CASH_IN,159408.09,22831488.65,22990896.74,C955889710,21837104.0,21677695.91,0,0
PAYMENT,2529.58,51635.0,49105.42,M1572735423,0.0,0.0,0,0
PAYMENT,50623.14,21438.0,0.0,M62896155,0.0,0.0,0,0
CASH_OUT,75133.79,100634.0,25500.21,C302712858,428250.16,503383.95,0,0
TRANSFER,438609.17,0.0,0.0,C1483963464,610759.45,1049368.62,0,0
PAYMENT,329.7,0.0,0.0,M107150270,0.0,0.0,0,0
CASH_IN,119533.02,2496869.73,2616402.75,C1902625608,125564.18,6031.17,0,0
PAYMENT,3714.88,13136.0,9421.12,M631032791,0.0,0.0,0,0
CASH_IN,116383.6,3030.0,119413.6,C1542488520,0.0,0.0,0,0
PAYMENT,4683.29,23328.97,18645.68,M2002924581,0.0,0.0,0,0
CASH_IN,215508.77,4634689.66,4850198.43,C121225245,234804.28,19295.5,0,0
CASH_OUT,112113.24,0.0,0.0,C14132216,266850.41,378963.65,0,0
CASH_OUT,128873.3,25781.0,0.0,C969535434,0.0,128873.3,0,0
CASH_OUT,77922.69,106491.0,28568.31,C1294693150,1379172.09,1457094.78,0,0
CASH_IN,23131.91,27307316.73,27330448.64,C736786205,317865.68,425135.13,0,0
PAYMENT,2785.84,0.0,0.0,M1233519609,0.0,0.0,0,0
CASH_IN,96107.44,58675.0,154782.44,C1184346507,290472.62,194365.18,0,0
PAYMENT,2179.39,2277.33,97.95,M207419349,0.0,0.0,0,0
CASH_IN,183965.74,807190.22,991155.95,C1997592088,10860272.22,10676306.48,0,0
CASH_IN,156065.85,387771.5,543837.34,C1400814796,1207751.02,1051685.18,0,0
PAYMENT,9262.32,10571.0,1308.68,M362389451,0.0,0.0,0,0
PAYMENT,2277.72,5597.0,3319.28,M1879085473,0.0,0.0,0,0
CASH_IN,82802.31,3774624.37,3857426.68,C251887418,8410954.28,8328151.96,0,0
PAYMENT,1793.17,63768.0,61974.83,M1495184626,0.0,0.0,0,0
CASH_OUT,264803.45,153.0,0.0,C1298803714,0.0,264803.45,0,0
CASH_OUT,307200.91,52482.43,0.0,C2086674123,364019.09,671220.0,0,0
PAYMENT,17493.11,20464.0,2970.89,M1018603850,0.0,0.0,0,0
CASH_OUT,110076.03,204234.0,94157.97,C479610812,1333690.07,1443766.1,0,0
TRANSFER,13386.99,238620.81,225233.83,C545271283,117469.46,130856.45,0,0
CASH_IN,269470.7,513257.69,782728.39,C654971199,116989.53,0.0,0,0
CASH_OUT,167128.62,51284.0,0.0,C2075879761,1169056.08,1336184.7,0,0
CASH_OUT,51221.95,151150.0,99928.05,C2021853875,0.0,51221.95,0,0
PAYMENT,28691.59,21345.0,0.0,M753140218,0.0,0.0,0,0
TRANSFER,453631.39,137976.3,0.0,C563115202,1999394.82,2453026.21,0,0
TRANSFER,409101.54,0.0,0.0,C411791765,527324.34,936425.88,0,0
PAYMENT,33734.19,18309.0,0.0,M865103487,0.0,0.0,0,0
PAYMENT,5319.81,114204.42,108884.61,M538200560,0.0,0.0,0,0
CASH_OUT,1045.88,14994.0,13948.12,C632213258,292849.34,293895.22,0,0
PAYMENT,12370.18,42554.0,30183.82,M816522327,0.0,0.0,0,0
PAYMENT,11395.44,12006.0,610.56,M122424360,0.0,0.0,0,0
PAYMENT,16286.0,1010.0,0.0,M1744180520,0.0,0.0,0,0
CASH_IN,198110.95,196575.0,394685.95,C194259135,19443.77,0.0,0,0
PAYMENT,12785.04,41376.0,28590.96,M1297764924,0.0,0.0,0,0
CASH_OUT,297570.09,0.0,0.0,C1354396487,311934.84,609504.94,0,0
PAYMENT,1787.71,174649.16,172861.45,M531186767,0.0,0.0,0,0
CASH_IN,109449.52,0.0,109449.52,C643177096,1107868.08,998418.57,0,0
CASH_IN,201720.18,132088.0,333808.18,C1327089875,0.0,0.0,0,0
CASH_IN,27155.64,9139047.34,9166202.98,C1425872412,1559508.62,1532352.99,0,0
PAYMENT,9053.05,157840.0,148786.95,M49688117,0.0,0.0,0,0
PAYMENT,25170.18,156.0,0.0,M1439568750,0.0,0.0,0,0
PAYMENT,2514.48,40898.0,38383.52,M1485869510,0.0,0.0,0,0
PAYMENT,22375.71,11131.0,0.0,M770408399,0.0,0.0,0,0
PAYMENT,2196.42,0.0,0.0,M1678323662,0.0,0.0,0,0
CASH_OUT,47599.3,0.0,0.0,C167756686,915802.72,963402.02,0,0
CASH_OUT,398173.35,0.0,0.0,C1767353524,875542.32,1273715.68,0,0
PAYMENT,15431.09,14842.0,0.0,M1161999271,0.0,0.0,0,0
PAYMENT,39844.23,167.0,0.0,M857095331,0.0,0.0,0,0
CASH_OUT,93831.9,11598.0,0.0,C806592994,0.0,93831.9,0,0
CASH_OUT,198397.63,46742.0,0.0,C1668406340,119696.69,318094.32,0,0
PAYMENT,17275.31,836.0,0.0,M452000520,0.0,0.0,0,0
CASH_IN,124909.85,3211362.27,3336272.13,C2070883824,2322278.55,2197368.69,0,0
CASH_OUT,316032.09,0.0,0.0,C1872341044,583266.99,804742.75,0,0
CASH_OUT,95037.2,0.0,0.0,C1581528656,3951835.65,4046872.86,0,0
CASH_OUT,100184.47,10051.0,0.0,C1756965554,21480.0,121664.47,0,0
CASH_IN,208851.24,15354.0,224205.24,C839925868,4211.34,0.0,0,0
CASH_IN,218517.76,5655052.73,5873570.49,C1857514287,3089932.15,2871414.38,0,0
PAYMENT,18393.17,11149.1,0.0,M2033758979,0.0,0.0,0,0
CASH_OUT,277363.22,0.0,0.0,C1501220014,951123.82,1228487.03,0,0
CASH_OUT,108058.24,0.0,0.0,C856507838,609858.81,717917.05,0,0
CASH_OUT,313060.32,0.0,0.0,C218007578,1518957.29,1832017.61,0,0
CASH_IN,238024.62,1101253.76,1339278.38,C71985207,3432424.33,3194399.71,0,0
CASH_OUT,258998.21,23844.0,0.0,C755930090,0.0,258998.21,0,0
CASH_OUT,97029.63,0.0,0.0,C1656321562,9307819.33,9404848.96,0,0
CASH_OUT,93191.33,0.0,0.0,C897299398,1483210.58,1576401.91,0,0
CASH_IN,460723.09,10620430.71,11081153.8,C1127742566,1900131.67,1439408.58,0,0
CASH_IN,170413.67,9506027.54,9676441.21,C337489200,1276290.49,1105876.82,0,0
CASH_OUT,31382.67,34471.58,3088.9,C792907476,251962.28,283344.96,0,0
PAYMENT,4964.13,865.0,0.0,M1305310817,0.0,0.0,0,0
CASH_IN,160377.73,1900525.84,2060903.58,C862073222,229609.97,69232.23,0,0
CASH_OUT,167280.69,0.0,0.0,C111859561,3340742.2,3508022.89,0,0
CASH_OUT,139369.57,146612.0,7242.43,C186306359,0.0,139369.57,0,0
PAYMENT,8593.31,402.0,0.0,M727753618,0.0,0.0,0,0
CASH_OUT,329845.9,0.0,0.0,C819813399,1220790.94,1550636.84,0,0
CASH_OUT,207467.49,19343.0,0.0,C620831559,51420.01,258887.49,0,0
PAYMENT,3135.61,104288.0,101152.39,M502603354,0.0,0.0,0,0
PAYMENT,6725.6,0.0,0.0,M229324669,0.0,0.0,0,0
CASH_IN,205603.08,2540538.79,2746141.86,C1584788579,2633820.82,2238340.87,0,0
CASH_IN,463908.45,1909306.2,2373214.65,C243970727,1717146.65,1253238.21,0,0
CASH_OUT,145118.49,56421.0,0.0,C526785838,4446078.83,4591197.32,0,0
PAYMENT,12339.27,0.0,0.0,M1328395587,0.0,0.0,0,0
CASH_IN,101699.46,5563374.57,5665074.03,C334231129,305353.85,203654.4,0,0
CASH_OUT,185880.72,22770.0,0.0,C1280336905,309435.79,495316.51,0,0
CASH_OUT,86869.91,0.0,0.0,C1058114199,539297.08,626166.99,0,0
CASH_OUT,53005.9,13231.44,0.0,C545784249,2118117.62,2171123.51,0,0
PAYMENT,9540.91,418492.24,408951.32,M1100022012,0.0,0.0,0,0
CASH_IN,103079.63,30063.0,133142.63,C1887914645,1169432.65,1066353.02,0,0
CASH_IN,158760.11,783276.13,942036.24,C1282562172,8002356.15,7843596.04,0,0
PAYMENT,17177.21,0.0,0.0,M1830404021,0.0,0.0,0,0
CASH_OUT,214077.32,50201.0,0.0,C1199895712,0.0,214077.32,0,0
PAYMENT,4249.56,281.0,0.0,M688636913,0.0,0.0,0,0
PAYMENT,16379.08,0.0,0.0,M1666211164,0.0,0.0,0,0
PAYMENT,17122.81,0.0,0.0,M1168167784,0.0,0.0,0,0
CASH_OUT,65564.58,6680.02,0.0,C606352793,3334966.09,3400530.67,0,0
CASH_IN,358459.86,18323706.4,18682166.26,C639776570,1776011.45,1417551.59,0,0
CASH_OUT,152286.46,61015.0,0.0,C1453778421,0.0,830296.84,0,0
CASH_OUT,195256.32,0.0,0.0,C226241338,345225.75,540482.08,0,0
CASH_IN,178114.56,105490.31,283604.87,C692060775,3702482.19,3524367.63,0,0
TRANSFER,119809.76,10264.0,0.0,C1546591423,14136520.08,14256329.84,0,0
PAYMENT,13728.02,208779.18,195051.15,M1329124770,0.0,0.0,0,0
PAYMENT,2416.99,0.0,0.0,M1069156496,0.0,0.0,0,0
PAYMENT,8498.66,61422.66,52924.01,M124079040,0.0,0.0,0,0
CASH_IN,80828.27,12682.0,93510.27,C1798311743,0.0,0.0,0,0
CASH_OUT,58469.7,73789.0,15319.3,C822523748,443135.19,501604.9,0,0
CASH_OUT,144040.28,17495.0,0.0,C2038621775,12350.79,156391.07,0,0
CASH_OUT,84079.13,62737.0,0.0,C2021502745,0.0,84079.13,0,0
CASH_OUT,148686.21,5032.0,0.0,C2058868178,7781488.84,7930175.05,0,0
PAYMENT,9230.83,0.0,0.0,M1703856249,0.0,0.0,0,0
CASH_OUT,4943.19,20674.0,15730.81,C448567182,2134310.87,2139254.06,0,0
CASH_OUT,73551.16,0.0,0.0,C573778006,1071770.74,1145321.9,0,0
CASH_OUT,56993.05,40722.0,0.0,C900823889,0.0,56993.05,0,0
CASH_IN,9602.5,24613970.37,24623572.88,C575423539,108822.31,99219.8,0,0
PAYMENT,9071.78,29771.58,20699.8,M1146083583,0.0,0.0,0,0
PAYMENT,24013.55,39974.1,15960.56,M1044287817,0.0,0.0,0,0
CASH_IN,19350.65,3137126.21,3156476.86,C1530220071,674876.27,655525.62,0,0
PAYMENT,4530.52,0.0,0.0,M1697908956,0.0,0.0,0,0
CASH_OUT,147128.67,28920.0,0.0,C1596918061,0.0,147128.67,0,0
CASH_IN,48909.39,10658720.71,10707630.1,C887327078,440834.29,391924.89,0,0
CASH_IN,127567.13,2074.0,129641.13,C293081727,0.0,0.0,0,0
TRANSFER,1526971.87,0.0,0.0,C253475170,5666334.35,7193306.22,0,0
CASH_OUT,48769.79,499438.0,450668.21,C4400308,598025.6,646795.39,0,0
CASH_OUT,33108.47,0.0,0.0,C1749585032,7239741.45,7272849.92,0,0
PAYMENT,30983.63,0.0,0.0,M2018969378,0.0,0.0,0,0
CASH_OUT,243080.11,20907.0,0.0,C1433331213,2566817.36,2268955.64,0,0
PAYMENT,5286.47,0.0,0.0,M737731637,0.0,0.0,0,0
PAYMENT,11640.89,0.0,0.0,M1572025219,0.0,0.0,0,0
PAYMENT,17878.46,0.0,0.0,M650254875,0.0,0.0,0,0
PAYMENT,16165.93,15013.0,0.0,M271608385,0.0,0.0,0,0
PAYMENT,22605.04,30388.0,7782.96,M1130144193,0.0,0.0,0,0
CASH_IN,131140.47,3255487.08,3386627.54,C1510225106,346770.32,215629.86,0,0
CASH_OUT,224843.69,1039.0,0.0,C697161012,1487865.23,1712708.93,0,0
CASH_OUT,66391.71,0.0,0.0,C1983170222,2940807.23,3007198.93,0,0
TRANSFER,101769.29,32126.0,0.0,C733789380,0.0,101769.29,0,0
CASH_OUT,152243.14,0.0,0.0,C1512756933,181240.39,333483.54,0,0
CASH_OUT,243666.47,8006.0,0.0,C973342879,1601195.82,1844862.29,0,0
CASH_IN,227317.84,14947685.64,15175003.47,C916539593,2611262.14,2383944.3,0,0
PAYMENT,984.16,0.0,0.0,M1236487057,0.0,0.0,0,0
TRANSFER,295584.68,0.0,0.0,C1118894237,5866924.72,6162509.4,0,0
PAYMENT,2067.26,0.0,0.0,M944968316,0.0,0.0,0,0
CASH_OUT,669894.31,209981.0,0.0,C580120262,2208080.53,2877974.84,0,0
CASH_OUT,203952.9,30029.0,0.0,C1426232748,0.0,203952.9,0,0
CASH_IN,126388.32,50956.0,177344.32,C614822719,0.0,0.0,0,0
PAYMENT,19605.04,304883.0,285277.96,M1211996876,0.0,0.0,0,0
PAYMENT,28825.18,601317.58,572492.4,M1127937570,0.0,0.0,0,0
CASH_IN,135774.88,23853.0,159627.88,C1481913389,0.0,0.0,0,0
CASH_OUT,171805.27,50514.0,0.0,C1180600529,5547781.22,5838811.5,0,0
CASH_OUT,200901.17,0.0,0.0,C68825486,1687754.94,1888656.11,0,0
CASH_OUT,252304.43,37742.0,0.0,C1724031236,621515.83,1019235.57,0,0
CASH_IN,8876.71,4559775.57,4568652.28,C841704669,1133879.78,1125003.08,0,0
CASH_OUT,80873.47,21383.0,0.0,C32343297,2514468.79,2595342.25,0,0
CASH_IN,122484.42,20574193.97,20696678.39,C97730845,18024222.57,23005385.41,0,0
CASH_OUT,72524.65,0.0,0.0,C1236198778,710817.04,783341.69,0,0
TRANSFER,17199101.84,0.0,0.0,C1193690398,19932484.73,37131586.57,0,0
CASH_OUT,31928.73,536.0,0.0,C1131573239,0.0,31928.73,0,0
CASH_OUT,125479.24,4289.0,0.0,C199736848,1895853.01,2021332.25,0,0
PAYMENT,9340.97,19835.0,10494.03,M1782920963,0.0,0.0,0,0
CASH_IN,31824.6,5170449.31,5202273.91,C2106870844,227207.68,195383.09,0,0
PAYMENT,12060.14,21596.0,9535.86,M662682113,0.0,0.0,0,0
PAYMENT,1829.96,0.0,0.0,M887435427,0.0,0.0,0,0
CASH_OUT,156528.33,0.0,0.0,C1962664132,1939918.54,2096446.86,0,0
CASH_OUT,58227.42,0.0,0.0,C1411680797,1027064.56,1085291.98,0,0
CASH_OUT,222261.38,0.0,0.0,C1310472850,616830.19,839091.57,0,0
PAYMENT,8752.84,58602.36,49849.52,M308136361,0.0,0.0,0,0
CASH_OUT,155990.42,13008.0,0.0,C641922398,169794.92,325785.34,0,0
TRANSFER,149625.94,38172.63,0.0,C725932968,427123.01,576748.94,0,0
PAYMENT,37516.76,3031.0,0.0,M640000865,0.0,0.0,0,0
CASH_OUT,159394.01,38593.6,0.0,C972829670,6128056.67,6542569.16,0,0
CASH_OUT,79602.46,6016.17,0.0,C184482475,746635.09,826237.55,0,0
CASH_OUT,441239.09,336.0,0.0,C719143828,0.0,194595.39,0,0
TRANSFER,319406.36,247.0,0.0,C120213301,206955.98,526362.33,0,0
PAYMENT,893.85,0.0,0.0,M1542441880,0.0,0.0,0,0
CASH_IN,272490.1,25583877.42,25856367.52,C1605433456,9466164.87,9193674.78,0,0
CASH_OUT,84483.59,612.0,0.0,C2033410500,0.0,84483.59,0,0
PAYMENT,10381.96,0.0,0.0,M384623231,0.0,0.0,0,0
CASH_OUT,324651.03,0.0,0.0,C340457056,1742081.64,2066732.67,0,0
CASH_OUT,130215.71,0.0,0.0,C570456432,2215738.58,2431726.14,0,0
CASH_OUT,158271.87,3813.15,0.0,C1395919612,227536.7,385808.57,0,0
CASH_IN,164528.33,11676.0,176204.33,C825563561,0.0,0.0,0,0
PAYMENT,5950.12,0.0,0.0,M883790727,0.0,0.0,0,0
CASH_IN,8051.04,1341785.9,1349836.94,C2130042792,3010443.37,3002392.33,0,0
CASH_OUT,620601.31,5150.0,0.0,C1786744957,66481.77,687083.07,0,0
CASH_OUT,63176.43,0.0,0.0,C582901057,1962578.13,2234771.17,0,0
PAYMENT,16764.12,15954.0,0.0,M17419174,0.0,0.0,0,0
CASH_IN,178698.34,479172.52,657870.87,C959737380,1939912.81,1761214.46,0,0
CASH_IN,114933.4,9537712.1,9652645.5,C1392600163,855457.67,740524.28,0,0
CASH_OUT,246200.17,0.0,0.0,C1162599131,1645882.97,1892083.15,0,0
CASH_OUT,13943.24,147019.0,133075.76,C201599167,0.0,13943.24,0,0
PAYMENT,7304.36,0.0,0.0,M1289479005,0.0,0.0,0,0
CASH_IN,160829.29,14255584.05,14416413.33,C1265672344,353200.68,192371.39,0,0
CASH_IN,19060.75,0.0,19060.75,C1082171618,121481.83,102421.07,0,0
TRANSFER,737561.87,0.0,0.0,C2117955403,5185365.31,5922927.17,0,0
CASH_IN,61850.57,1182410.09,1244260.66,C792713142,3767825.07,3705974.5,0,0
PAYMENT,3894.57,0.0,0.0,M1876145750,0.0,0.0,0,0
PAYMENT,5.47,60643.57,60638.11,M2085491517,0.0,0.0,0,0
PAYMENT,4331.09,39336.0,35004.91,M1941944437,0.0,0.0,0,0
CASH_OUT,234558.16,0.0,0.0,C1638665871,326468.63,561026.79,0,0
CASH_IN,457503.64,2830978.15,3288481.78,C164847246,818003.42,360499.79,0,0
CASH_OUT,231387.98,50404.0,0.0,C934935440,541364.6,772752.58,0,0
CASH_IN,434878.57,784885.22,1219763.79,C418819667,6989807.3,6554928.73,0,0
CASH_OUT,283811.87,5043.0,0.0,C732215974,0.0,283811.87,0,0
CASH_OUT,169757.0,0.0,0.0,C737407093,6259510.36,6429267.37,0,0
CASH_IN,19412.97,243.0,19655.97,C2041699058,214873.44,195460.47,0,0
CASH_IN,73368.16,8910682.62,8984050.78,C2114917076,237148.2,163780.04,0,0
CASH_IN,5488.96,10733.0,16221.96,C1105215393,545664.22,540175.27,0,0
CASH_OUT,157805.89,0.0,0.0,C955337975,362965.72,520771.61,0,0
CASH_OUT,354274.73,0.0,0.0,C1669888218,382872.58,737147.31,0,0
CASH_IN,3345.65,5908188.94,5911534.59,C1348206091,959263.23,1226612.44,0,0
TRANSFER,125394.85,6020.85,0.0,C1169217810,1078001.23,1203396.07,0,0
PAYMENT,21163.01,0.0,0.0,M2024338185,0.0,0.0,0,0
CASH_OUT,378965.98,19276.0,0.0,C1752952138,0.0,378965.98,0,0
CASH_IN,193538.6,6319610.21,6513148.8,C1864636209,199462.14,5923.54,0,0
PAYMENT,13332.04,1061745.18,1048413.15,M1271449399,0.0,0.0,0,0
PAYMENT,10186.78,350802.2,340615.42,M430561403,0.0,0.0,0,0
CASH_OUT,98333.82,0.0,0.0,C1645469783,310039.66,408373.48,0,0
CASH_OUT,171884.43,0.0,0.0,C1791072582,2211090.59,2382975.02,0,0
CASH_OUT,142725.62,30335.0,0.0,C1602128458,550890.47,693616.1,0,0
TRANSFER,816551.06,0.0,0.0,C1507856143,838165.53,1654716.59,0,0
CASH_OUT,64025.65,21417.0,0.0,C688360773,11563.0,30523.56,0,0
CASH_OUT,50869.48,59077.0,8207.52,C162154282,496141.83,547011.31,0,0
CASH_OUT,13453.52,10919.0,0.0,C1665652580,2677803.65,2691257.17,0,0
PAYMENT,12501.15,526089.1,513587.95,M2125321187,0.0,0.0,0,0
PAYMENT,5412.19,10619.0,5206.81,M142654690,0.0,0.0,0,0
PAYMENT,17967.37,45896.2,27928.83,M1350943486,0.0,0.0,0,0
CASH_OUT,182084.08,0.0,0.0,C76168988,3558245.66,3740329.74,0,0
CASH_OUT,311175.07,0.0,0.0,C29117237,765383.12,1480682.32,0,0
CASH_OUT,201106.09,0.0,0.0,C1918090989,474661.53,675767.61,0,0
PAYMENT,3972.67,114881.0,110908.33,M1461561381,0.0,0.0,0,0
CASH_OUT,288960.21,26562.0,0.0,C1579862569,21169129.46,20935385.61,0,0
PAYMENT,3660.27,22880.27,19219.99,M1696461893,0.0,0.0,0,0
CASH_IN,249456.2,5720895.67,5970351.87,C185962761,6148464.67,5899008.47,0,0
CASH_OUT,250344.96,6212.0,0.0,C1521299496,0.0,250344.96,0,0
CASH_OUT,199825.72,88556.0,0.0,C353406858,0.0,199825.72,0,0
CASH_IN,53624.87,369205.21,422830.08,C1185882565,385737.72,332112.84,0,0
PAYMENT,6987.28,27705.0,20717.72,M1068715361,0.0,0.0,0,0
CASH_OUT,82035.25,6111.35,0.0,C1100434371,173204.79,255240.05,0,0
PAYMENT,18090.75,3311.0,0.0,M2015841981,0.0,0.0,0,0
CASH_IN,238338.13,5618384.5,5856722.63,C193553253,2265319.63,2026981.51,0,0
CASH_IN,22326.46,23930021.11,23952347.56,C334520820,587559.16,565232.7,0,0
CASH_OUT,95052.83,0.0,0.0,C2026374760,232516.86,327569.69,0,0
CASH_OUT,187939.53,16630.0,0.0,C865567136,366424.37,699439.89,0,0
TRANSFER,508907.7,11545.0,0.0,C1499839,0.0,508907.7,0,0
PAYMENT,7972.36,0.0,0.0,M2002579058,0.0,0.0,0,0
PAYMENT,8179.65,41979.0,33799.35,M1753745706,0.0,0.0,0,0
CASH_IN,140730.84,239481.0,380211.84,C633947070,205377.75,64646.91,0,0
PAYMENT,1558.21,77170.0,75611.79,M1943712783,0.0,0.0,0,0
PAYMENT,3439.53,37565.0,34125.47,M1213705853,0.0,0.0,0,0
CASH_OUT,97355.2,986.0,0.0,C1122873118,568123.32,665478.53,0,0
PAYMENT,4711.8,19802.0,15090.2,M1360331471,0.0,0.0,0,0
PAYMENT,2280.38,0.0,0.0,M1774955179,0.0,0.0,0,0
CASH_OUT,160545.85,11505.0,0.0,C109721704,124543.4,285089.26,0,0
CASH_IN,227883.2,5110.0,232993.2,C1615737809,0.0,0.0,0,0
PAYMENT,3612.19,150858.0,147245.81,M1028422922,0.0,0.0,0,0
CASH_OUT,100482.78,21233.0,0.0,C1841433929,57421.86,157904.64,0,0
CASH_OUT,202834.03,0.0,0.0,C1512621570,398857.88,601691.9,0,0
CASH_OUT,156572.06,0.0,0.0,C1048578557,1223842.51,1380414.58,0,0
PAYMENT,4651.23,94940.0,90288.77,M1761628873,0.0,0.0,0,0
CASH_IN,71750.27,6524184.49,6595934.76,C610354934,94199.54,22449.27,0,0
CASH_IN,26732.0,1239277.68,1266009.69,C772676303,901274.87,874542.86,0,0
CASH_OUT,7497.0,45948.0,38451.0,C691548133,62614.1,70111.09,0,0
PAYMENT,24036.55,0.0,0.0,M1696899092,0.0,0.0,0,0
CASH_OUT,92482.61,208.0,0.0,C1238625874,0.0,92482.61,0,0
CASH_OUT,48941.8,30393.0,0.0,C936524381,536816.26,585758.06,0,0
PAYMENT,11337.29,9929.0,0.0,M173307810,0.0,0.0,0,0
PAYMENT,12220.08,189399.23,177179.16,M2035327880,0.0,0.0,0,0
TRANSFER,143290.37,55827.0,0.0,C73613036,186678.21,329968.58,0,0
PAYMENT,18520.23,0.0,0.0,M213234901,0.0,0.0,0,0
PAYMENT,19749.02,22770.0,3020.98,M341037641,0.0,0.0,0,0
PAYMENT,18225.53,0.0,0.0,M1539727619,0.0,0.0,0,0
PAYMENT,7247.95,0.0,0.0,M150574823,0.0,0.0,0,0
CASH_OUT,83783.73,0.0,0.0,C2105950300,795781.25,879564.97,0,0
CASH_OUT,222481.67,84537.0,0.0,C467373898,4135500.03,4357981.71,0,0
TRANSFER,1311098.68,0.0,0.0,C11003494,34160899.54,36010490.41,0,0
TRANSFER,63292.63,0.0,0.0,C1728068416,97269.5,160562.13,0,0
CASH_OUT,21551.57,134207.0,112655.43,C1522239413,0.0,21551.57,0,0
CASH_OUT,24038.34,142641.0,118602.66,C435489079,1004590.35,1028628.7,0,0
CASH_OUT,63720.4,183.0,0.0,C1436862221,941142.26,1004862.67,0,0
PAYMENT,20493.7,0.0,0.0,M1965889767,0.0,0.0,0,0
CASH_OUT,19768.16,31761.0,11992.84,C1299623133,863315.66,883083.82,0,0
CASH_IN,76869.55,64565.89,141435.45,C2138476233,2669617.56,2592748.01,0,0
CASH_OUT,6405.79,0.0,0.0,C283965322,668549.25,674955.05,0,0
CASH_OUT,69375.9,20009.0,0.0,C1011237019,0.0,69375.9,0,0
PAYMENT,5312.83,58556.0,53243.17,M852264692,0.0,0.0,0,0
TRANSFER,5919.8,3172.0,0.0,C769751531,82739.0,88658.8,0,0
CASH_OUT,63066.0,0.0,0.0,C773479487,2535300.76,2598366.76,0,0
PAYMENT,15354.29,10210.0,0.0,M441055416,0.0,0.0,0,0
PAYMENT,12868.5,348164.0,335295.5,M869321685,0.0,0.0,0,0
CASH_OUT,180559.82,7251.0,0.0,C1519412682,4928.25,185488.07,0,0
PAYMENT,9027.67,4932.0,0.0,M1602587025,0.0,0.0,0,0
PAYMENT,10221.09,62981.0,52759.91,M1035077272,0.0,0.0,0,0
PAYMENT,22861.26,439690.74,416829.47,M1097656974,0.0,0.0,0,0
CASH_IN,235396.36,107916.0,343312.36,C151199466,0.0,0.0,0,0
